ProgrammeCoursesID,Programme code,Study Year,Academic Year,Course,Course Type
4931,10072,3.0,2023-2024,1250,elective
4932,10072,3.0,2023-2024,1132,elective
4933,10072,3.0,2023-2024,1125,elective
4934,10072,3.0,2023-2024,1126,elective
4935,10072,3.0,2023-2024,1121,elective
4936,10073,1.0,2013-2014,1240,compulsory
4937,10073,1.0,2013-2014,1036,compulsory
4938,10073,1.0,2013-2014,1235,compulsory
4939,10073,1.0,2013-2014,1098,compulsory
4940,10073,1.0,2013-2014,1256,elective
4941,10073,1.0,2013-2014,1206,elective
4942,10073,1.0,2013-2014,1196,elective
4943,10073,1.0,2013-2014,1129,elective
4944,10073,1.0,2013-2014,1022,elective
4945,10073,1.0,2013-2014,1008,elective
4946,10073,1.0,2014-2015,1221,compulsory
4947,10073,1.0,2014-2015,1245,compulsory-elective
4948,10073,1.0,2014-2015,1192,compulsory-elective
4949,10073,1.0,2014-2015,1137,compulsory-elective
4950,10073,1.0,2014-2015,1044,compulsory-elective
4951,10073,1.0,2014-2015,1178,compulsory-elective
4952,10073,1.0,2014-2015,1165,compulsory-elective
4953,10073,1.0,2014-2015,1112,compulsory-elective
4954,10073,1.0,2014-2015,1052,compulsory-elective
4955,10073,1.0,2015-2016,1237,compulsory
4956,10073,1.0,2015-2016,1225,compulsory
4957,10073,1.0,2015-2016,1269,compulsory-elective
4958,10073,1.0,2015-2016,1248,compulsory-elective
4959,10073,1.0,2015-2016,1228,compulsory-elective
4960,10073,1.0,2015-2016,1157,compulsory-elective
4961,10073,1.0,2015-2016,1293,compulsory-elective
4962,10073,1.0,2015-2016,1272,compulsory-elective
4963,10073,1.0,2015-2016,1093,compulsory-elective
4964,10073,1.0,2015-2016,1065,compulsory-elective
4965,10073,1.0,2016-2017,1229,compulsory
4966,10073,1.0,2016-2017,1205,compulsory
4967,10073,1.0,2016-2017,1194,compulsory-elective
4968,10073,1.0,2016-2017,1175,compulsory-elective
4969,10073,1.0,2016-2017,1035,compulsory-elective
4970,10073,1.0,2016-2017,1266,elective
4971,10073,1.0,2016-2017,1176,elective
4972,10073,1.0,2016-2017,1161,elective
4973,10073,1.0,2016-2017,1017,elective
4974,10073,1.0,2017-2018,1168,compulsory
4975,10073,1.0,2017-2018,1122,compulsory
4976,10073,1.0,2017-2018,1247,compulsory-elective
4977,10073,1.0,2017-2018,1068,compulsory-elective
4978,10073,1.0,2017-2018,1065,compulsory-elective
4979,10073,1.0,2017-2018,1186,elective
4980,10073,1.0,2017-2018,1119,elective
4981,10073,1.0,2017-2018,1061,elective
4982,10073,1.0,2017-2018,1038,elective
4983,10073,1.0,2018-2019,1151,compulsory
4984,10073,1.0,2018-2019,1096,compulsory
4985,10073,1.0,2018-2019,1132,compulsory
4986,10073,1.0,2018-2019,1033,compulsory
4987,10073,1.0,2018-2019,1202,elective
4988,10073,1.0,2018-2019,1137,elective
4989,10073,1.0,2018-2019,1127,elective
4990,10073,1.0,2018-2019,1009,elective
4991,10073,1.0,2019-2020,1260,compulsory
4992,10073,1.0,2019-2020,1150,compulsory-elective
4993,10073,1.0,2019-2020,1135,compulsory-elective
4994,10073,1.0,2019-2020,1021,compulsory-elective
4995,10073,1.0,2019-2020,1289,elective
4996,10073,1.0,2019-2020,1268,elective
4997,10073,1.0,2019-2020,1249,elective
4998,10073,1.0,2019-2020,1211,elective
4999,10073,1.0,2019-2020,1161,elective
5000,10073,1.0,2019-2020,1084,elective
5001,10073,1.0,2020-2021,1297,compulsory
5002,10073,1.0,2020-2021,1086,compulsory
5003,10073,1.0,2020-2021,1275,compulsory
5004,10073,1.0,2020-2021,1257,compulsory
5005,10073,1.0,2020-2021,1298,elective
5006,10073,1.0,2020-2021,1285,elective
5007,10073,1.0,2020-2021,1216,elective
5008,10073,1.0,2020-2021,1183,elective
5009,10073,1.0,2020-2021,1139,elective
5010,10073,1.0,2020-2021,1072,elective
5011,10073,1.0,2021-2022,1290,compulsory
5012,10073,1.0,2021-2022,1216,compulsory
5013,10073,1.0,2021-2022,1270,compulsory-elective
5014,10073,1.0,2021-2022,1222,compulsory-elective
5015,10073,1.0,2021-2022,1142,compulsory-elective
5016,10073,1.0,2021-2022,1125,compulsory-elective
5017,10073,1.0,2021-2022,1274,elective
5018,10073,1.0,2021-2022,1214,elective
5019,10073,1.0,2021-2022,1175,elective
5020,10073,1.0,2021-2022,1107,elective
5021,10073,1.0,2021-2022,1017,elective
5022,10073,1.0,2022-2023,1174,compulsory
5023,10073,1.0,2022-2023,1280,compulsory-elective
5024,10073,1.0,2022-2023,1281,compulsory-elective
5025,10073,1.0,2022-2023,1173,compulsory-elective
5026,10073,1.0,2022-2023,1013,compulsory-elective
5027,10073,1.0,2022-2023,1291,compulsory-elective
5028,10073,1.0,2022-2023,1194,compulsory-elective
5029,10073,1.0,2022-2023,1175,compulsory-elective
5030,10073,1.0,2022-2023,1048,compulsory-elective
5031,10073,1.0,2023-2024,1296,compulsory
5032,10073,1.0,2023-2024,1064,compulsory
5033,10073,1.0,2023-2024,1171,compulsory-elective
5034,10073,1.0,2023-2024,1149,compulsory-elective
5035,10073,1.0,2023-2024,1060,compulsory-elective
5036,10073,1.0,2023-2024,1045,compulsory-elective
5037,10073,1.0,2023-2024,1276,elective
5038,10073,1.0,2023-2024,1190,elective
5039,10073,1.0,2023-2024,1180,elective
5040,10073,1.0,2023-2024,1169,elective
5041,10073,1.0,2023-2024,1119,elective
5042,10073,1.0,2023-2024,1055,elective
5043,10073,2.0,2013-2014,1217,compulsory
5044,10073,2.0,2013-2014,1147,compulsory-elective
5045,10073,2.0,2013-2014,1065,compulsory-elective
5046,10073,2.0,2013-2014,1251,elective
5047,10073,2.0,2013-2014,1238,elective
5048,10073,2.0,2013-2014,1202,elective
5049,10073,2.0,2013-2014,1195,elective
5050,10073,2.0,2013-2014,1181,elective
5051,10073,2.0,2013-2014,1089,elective
5052,10073,2.0,2014-2015,1297,compulsory
5053,10073,2.0,2014-2015,1175,compulsory-elective
5054,10073,2.0,2014-2015,1148,compulsory-elective
5055,10073,2.0,2014-2015,1126,compulsory-elective
5056,10073,2.0,2014-2015,1096,compulsory-elective
5057,10073,2.0,2014-2015,1289,elective
5058,10073,2.0,2014-2015,1276,elective
5059,10073,2.0,2014-2015,1220,elective
5060,10073,2.0,2014-2015,1057,elective
5061,10073,2.0,2014-2015,1054,elective
5062,10073,2.0,2015-2016,1017,compulsory
5063,10073,2.0,2015-2016,1232,compulsory-elective
5064,10073,2.0,2015-2016,1167,compulsory-elective
5065,10073,2.0,2015-2016,1105,compulsory-elective
5066,10073,2.0,2015-2016,1272,elective
5067,10073,2.0,2015-2016,1270,elective
5068,10073,2.0,2015-2016,1193,elective
5069,10073,2.0,2015-2016,1153,elective
5070,10073,2.0,2015-2016,1056,elective
5071,10073,2.0,2015-2016,1032,elective
5072,10073,2.0,2016-2017,1265,compulsory
5073,10073,2.0,2016-2017,1087,compulsory-elective
5074,10073,2.0,2016-2017,1018,compulsory-elective
5075,10073,2.0,2016-2017,1004,compulsory-elective
5076,10073,2.0,2016-2017,1262,elective
5077,10073,2.0,2016-2017,1252,elective
5078,10073,2.0,2016-2017,1117,elective
5079,10073,2.0,2016-2017,1061,elective
5080,10073,2.0,2017-2018,1179,compulsory
5081,10073,2.0,2017-2018,1094,compulsory
5082,10073,2.0,2017-2018,1245,compulsory-elective
5083,10073,2.0,2017-2018,1202,compulsory-elective
5084,10073,2.0,2017-2018,1075,compulsory-elective
5085,10073,2.0,2017-2018,1072,compulsory-elective
5086,10073,2.0,2017-2018,1280,elective
5087,10073,2.0,2017-2018,1255,elective
5088,10073,2.0,2017-2018,1170,elective
5089,10073,2.0,2017-2018,1101,elective
5090,10073,2.0,2017-2018,1085,elective
5091,10073,2.0,2017-2018,1059,elective
5092,10073,2.0,2018-2019,1158,compulsory
5093,10073,2.0,2018-2019,1292,compulsory-elective
5094,10073,2.0,2018-2019,1259,compulsory-elective
5095,10073,2.0,2018-2019,1220,compulsory-elective
5096,10073,2.0,2018-2019,1132,compulsory-elective
5097,10073,2.0,2018-2019,1296,elective
5098,10073,2.0,2018-2019,1211,elective
5099,10073,2.0,2018-2019,1204,elective
5100,10073,2.0,2018-2019,1135,elective
5101,10073,2.0,2018-2019,1077,elective
5102,10073,2.0,2018-2019,1004,elective
5103,10073,2.0,2019-2020,1030,compulsory
5104,10073,2.0,2019-2020,1010,compulsory
5105,10073,2.0,2019-2020,1287,compulsory-elective
5106,10073,2.0,2019-2020,1226,compulsory-elective
5107,10073,2.0,2019-2020,1210,compulsory-elective
5108,10073,2.0,2019-2020,1085,compulsory-elective
5109,10073,2.0,2019-2020,1275,compulsory-elective
5110,10073,2.0,2019-2020,1214,compulsory-elective
5111,10073,2.0,2019-2020,1151,compulsory-elective
5112,10073,2.0,2019-2020,1139,compulsory-elective
5113,10073,2.0,2020-2021,1140,compulsory
5114,10073,2.0,2020-2021,1127,compulsory
5115,10073,2.0,2020-2021,1167,compulsory
5116,10073,2.0,2020-2021,1066,compulsory
5117,10073,2.0,2020-2021,1238,elective
5118,10073,2.0,2020-2021,1174,elective
5119,10073,2.0,2020-2021,1136,elective
5120,10073,2.0,2020-2021,1049,elective
5121,10073,2.0,2021-2022,1163,compulsory
5122,10073,2.0,2021-2022,1286,compulsory-elective
5123,10073,2.0,2021-2022,1216,compulsory-elective
5124,10073,2.0,2021-2022,1101,compulsory-elective
5125,10073,2.0,2021-2022,1279,elective
5126,10073,2.0,2021-2022,1222,elective
5127,10073,2.0,2021-2022,1197,elective
5128,10073,2.0,2021-2022,1026,elective
5129,10073,2.0,2022-2023,1202,compulsory
5130,10073,2.0,2022-2023,1297,compulsory-elective
5131,10073,2.0,2022-2023,1212,compulsory-elective
5132,10073,2.0,2022-2023,1273,elective
5133,10073,2.0,2022-2023,1217,elective
5134,10073,2.0,2022-2023,1109,elective
5135,10073,2.0,2022-2023,1074,elective
5136,10073,2.0,2022-2023,1026,elective
5137,10073,2.0,2022-2023,1009,elective
5138,10073,2.0,2023-2024,1260,compulsory
5139,10073,2.0,2023-2024,1168,compulsory
5140,10073,2.0,2023-2024,1255,compulsory-elective
5141,10073,2.0,2023-2024,1185,compulsory-elective
5142,10073,2.0,2023-2024,1108,compulsory-elective
5143,10073,2.0,2023-2024,1011,compulsory-elective
5144,10073,2.0,2023-2024,1280,elective
5145,10073,2.0,2023-2024,1261,elective
5146,10073,2.0,2023-2024,1228,elective
5147,10073,2.0,2023-2024,1184,elective
5148,10073,2.0,2023-2024,1181,elective
5149,10073,2.0,2023-2024,1041,elective
5150,10073,3.0,2013-2014,1205,compulsory
5151,10073,3.0,2013-2014,1193,compulsory
5152,10073,3.0,2013-2014,1219,compulsory-elective
5153,10073,3.0,2013-2014,1186,compulsory-elective
5154,10073,3.0,2013-2014,1174,compulsory-elective
5155,10073,3.0,2013-2014,1272,elective
5156,10073,3.0,2013-2014,1229,elective
5157,10073,3.0,2013-2014,1113,elective
5158,10073,3.0,2013-2014,1112,elective
5159,10073,3.0,2013-2014,1053,elective
5160,10073,3.0,2013-2014,1003,elective
5161,10073,3.0,2014-2015,1236,compulsory
5162,10073,3.0,2014-2015,1168,compulsory
5163,10073,3.0,2014-2015,1260,compulsory-elective
5164,10073,3.0,2014-2015,1102,compulsory-elective
5165,10073,3.0,2014-2015,1067,compulsory-elective
5166,10073,3.0,2014-2015,1269,elective
5167,10073,3.0,2014-2015,1093,elective
5168,10073,3.0,2014-2015,1043,elective
5169,10073,3.0,2014-2015,1009,elective
5170,10073,3.0,2015-2016,1294,compulsory
5171,10073,3.0,2015-2016,1160,compulsory-elective
5172,10073,3.0,2015-2016,1136,compulsory-elective
5173,10073,3.0,2015-2016,1119,compulsory-elective
5174,10073,3.0,2015-2016,1266,elective
5175,10073,3.0,2015-2016,1258,elective
5176,10073,3.0,2015-2016,1189,elective
5177,10073,3.0,2015-2016,1179,elective
5178,10073,3.0,2015-2016,1090,elective
5179,10073,3.0,2016-2017,1166,compulsory
5180,10073,3.0,2016-2017,1040,compulsory
5181,10073,3.0,2016-2017,1269,compulsory-elective
5182,10073,3.0,2016-2017,1109,compulsory-elective
5183,10073,3.0,2016-2017,1004,compulsory-elective
5184,10073,3.0,2016-2017,1255,elective
5185,10073,3.0,2016-2017,1254,elective
5186,10073,3.0,2016-2017,1182,elective
5187,10073,3.0,2016-2017,1036,elective
5188,10073,3.0,2017-2018,1180,compulsory
5189,10073,3.0,2017-2018,1142,compulsory
5190,10073,3.0,2017-2018,1252,compulsory-elective
5191,10073,3.0,2017-2018,1187,compulsory-elective
5192,10073,3.0,2017-2018,1033,compulsory-elective
5193,10073,3.0,2017-2018,1283,elective
5194,10073,3.0,2017-2018,1282,elective
5195,10073,3.0,2017-2018,1245,elective
5196,10073,3.0,2017-2018,1228,elective
5197,10073,3.0,2017-2018,1134,elective
5198,10073,3.0,2017-2018,1075,elective
5199,10073,3.0,2018-2019,1104,compulsory
5200,10073,3.0,2018-2019,1103,compulsory
5201,10073,3.0,2018-2019,1287,compulsory
5202,10073,3.0,2018-2019,1206,compulsory
5203,10073,3.0,2018-2019,1270,elective
5204,10073,3.0,2018-2019,1267,elective
5205,10073,3.0,2018-2019,1258,elective
5206,10073,3.0,2018-2019,1152,elective
5207,10073,3.0,2018-2019,1110,elective
5208,10073,3.0,2019-2020,1145,compulsory
5209,10073,3.0,2019-2020,1093,compulsory-elective
5210,10073,3.0,2019-2020,1087,compulsory-elective
5211,10073,3.0,2019-2020,1007,compulsory-elective
5212,10073,3.0,2019-2020,1242,elective
5213,10073,3.0,2019-2020,1162,elective
5214,10073,3.0,2019-2020,1108,elective
5215,10073,3.0,2019-2020,1056,elective
5216,10073,3.0,2020-2021,1173,compulsory
5217,10073,3.0,2020-2021,1134,compulsory
5218,10073,3.0,2020-2021,1279,compulsory
5219,10073,3.0,2020-2021,1161,compulsory
5220,10073,3.0,2020-2021,1296,elective
5221,10073,3.0,2020-2021,1221,elective
5222,10073,3.0,2020-2021,1184,elective
5223,10073,3.0,2020-2021,1183,elective
5224,10073,3.0,2020-2021,1129,elective
5225,10073,3.0,2020-2021,1074,elective
5226,10073,3.0,2021-2022,1149,compulsory
5227,10073,3.0,2021-2022,1289,compulsory-elective
5228,10073,3.0,2021-2022,1230,compulsory-elective
5229,10073,3.0,2021-2022,1090,compulsory-elective
5230,10073,3.0,2021-2022,1260,elective
5231,10073,3.0,2021-2022,1204,elective
5232,10073,3.0,2021-2022,1098,elective
5233,10073,3.0,2021-2022,1034,elective
5234,10073,3.0,2021-2022,1017,elective
5235,10073,3.0,2022-2023,1271,compulsory
5236,10073,3.0,2022-2023,1250,compulsory
5237,10073,3.0,2022-2023,1102,compulsory
5238,10073,3.0,2022-2023,1044,compulsory
5239,10073,3.0,2022-2023,1293,elective
5240,10073,3.0,2022-2023,1281,elective
5241,10073,3.0,2022-2023,1239,elective
5242,10073,3.0,2022-2023,1194,elective
5243,10073,3.0,2022-2023,1077,elective
5244,10073,3.0,2023-2024,1190,compulsory
5245,10073,3.0,2023-2024,1026,compulsory
5246,10073,3.0,2023-2024,1224,compulsory
5247,10073,3.0,2023-2024,1004,compulsory
5248,10073,3.0,2023-2024,1294,elective
5249,10073,3.0,2023-2024,1291,elective
5250,10073,3.0,2023-2024,1263,elective
5251,10073,3.0,2023-2024,1259,elective
5252,10073,3.0,2023-2024,1108,elective
5253,10073,3.0,2023-2024,1057,elective
5254,10074,1.0,2013-2014,1291,compulsory
5255,10074,1.0,2013-2014,1277,compulsory
5256,10074,1.0,2013-2014,1110,compulsory
5257,10074,1.0,2013-2014,1090,compulsory
5258,10074,1.0,2013-2014,1290,elective
5259,10074,1.0,2013-2014,1136,elective
5260,10074,1.0,2013-2014,1126,elective
5261,10074,1.0,2013-2014,1098,elective
5262,10074,1.0,2013-2014,1080,elective
5263,10074,1.0,2014-2015,1024,compulsory
5264,10074,1.0,2014-2015,1006,compulsory
5265,10074,1.0,2014-2015,1280,compulsory-elective
5266,10074,1.0,2014-2015,1229,compulsory-elective
5267,10074,1.0,2014-2015,1016,compulsory-elective
5268,10074,1.0,2014-2015,1277,elective
5269,10074,1.0,2014-2015,1243,elective
5270,10074,1.0,2014-2015,1150,elective
5271,10074,1.0,2014-2015,1003,elective
5272,10074,1.0,2015-2016,1223,compulsory
5273,10074,1.0,2015-2016,1149,compulsory
5274,10074,1.0,2015-2016,1295,compulsory-elective
5275,10074,1.0,2015-2016,1211,compulsory-elective
5276,10074,1.0,2015-2016,1201,compulsory-elective
5277,10074,1.0,2015-2016,1162,compulsory-elective
5278,10074,1.0,2015-2016,1259,compulsory-elective
5279,10074,1.0,2015-2016,1254,compulsory-elective
5280,10074,1.0,2015-2016,1245,compulsory-elective
5281,10074,1.0,2015-2016,1058,compulsory-elective
5282,10074,1.0,2016-2017,1108,compulsory
5283,10074,1.0,2016-2017,1139,compulsory-elective
5284,10074,1.0,2016-2017,1136,compulsory-elective
5285,10074,1.0,2016-2017,1052,compulsory-elective
5286,10074,1.0,2016-2017,1012,compulsory-elective
5287,10074,1.0,2016-2017,1207,elective
5288,10074,1.0,2016-2017,1117,elective
5289,10074,1.0,2016-2017,1105,elective
5290,10074,1.0,2016-2017,1071,elective
5291,10074,1.0,2016-2017,1065,elective
5292,10074,1.0,2017-2018,1077,compulsory
5293,10074,1.0,2017-2018,1049,compulsory
5294,10074,1.0,2017-2018,1195,compulsory-elective
5295,10074,1.0,2017-2018,1171,compulsory-elective
5296,10074,1.0,2017-2018,1115,compulsory-elective
5297,10074,1.0,2017-2018,1292,elective
5298,10074,1.0,2017-2018,1290,elective
5299,10074,1.0,2017-2018,1128,elective
5300,10074,1.0,2017-2018,1044,elective
5301,10074,1.0,2018-2019,1131,compulsory
5302,10074,1.0,2018-2019,1102,compulsory-elective
5303,10074,1.0,2018-2019,1011,compulsory-elective
5304,10074,1.0,2018-2019,1288,elective
5305,10074,1.0,2018-2019,1191,elective
5306,10074,1.0,2018-2019,1163,elective
5307,10074,1.0,2018-2019,1112,elective
5308,10074,1.0,2019-2020,1221,compulsory
5309,10074,1.0,2019-2020,1125,compulsory
5310,10074,1.0,2019-2020,1227,compulsory-elective
5311,10074,1.0,2019-2020,1178,compulsory-elective
5312,10074,1.0,2019-2020,1175,compulsory-elective
5313,10074,1.0,2019-2020,1065,compulsory-elective
5314,10074,1.0,2019-2020,1290,compulsory-elective
5315,10074,1.0,2019-2020,1254,compulsory-elective
5316,10074,1.0,2019-2020,1073,compulsory-elective
5317,10074,1.0,2019-2020,1023,compulsory-elective
5318,10074,1.0,2020-2021,1275,compulsory
5319,10074,1.0,2020-2021,1102,compulsory
5320,10074,1.0,2020-2021,1227,compulsory-elective
5321,10074,1.0,2020-2021,1201,compulsory-elective
5322,10074,1.0,2020-2021,1155,compulsory-elective
5323,10074,1.0,2020-2021,1197,elective
5324,10074,1.0,2020-2021,1152,elective
5325,10074,1.0,2020-2021,1057,elective
5326,10074,1.0,2020-2021,1025,elective
5327,10074,1.0,2020-2021,1022,elective
5328,10074,1.0,2021-2022,1256,compulsory
5329,10074,1.0,2021-2022,1071,compulsory-elective
5330,10074,1.0,2021-2022,1072,compulsory-elective
5331,10074,1.0,2021-2022,1011,compulsory-elective
5332,10074,1.0,2021-2022,1260,elective
5333,10074,1.0,2021-2022,1222,elective
5334,10074,1.0,2021-2022,1154,elective
5335,10074,1.0,2021-2022,1049,elective
5336,10074,1.0,2022-2023,1034,compulsory
5337,10074,1.0,2022-2023,1202,compulsory-elective
5338,10074,1.0,2022-2023,1159,compulsory-elective
5339,10074,1.0,2022-2023,1061,compulsory-elective
5340,10074,1.0,2022-2023,1052,compulsory-elective
5341,10074,1.0,2022-2023,1256,elective
5342,10074,1.0,2022-2023,1238,elective
5343,10074,1.0,2022-2023,1136,elective
5344,10074,1.0,2022-2023,1089,elective
5345,10074,1.0,2022-2023,1072,elective
5346,10074,1.0,2022-2023,1039,elective
5347,10074,1.0,2023-2024,1069,compulsory
5348,10074,1.0,2023-2024,1223,compulsory-elective
5349,10074,1.0,2023-2024,1218,compulsory-elective
5350,10074,1.0,2023-2024,1156,compulsory-elective
5351,10074,1.0,2023-2024,1284,elective
5352,10074,1.0,2023-2024,1273,elective
5353,10074,1.0,2023-2024,1163,elective
5354,10074,1.0,2023-2024,1136,elective
5355,10074,1.0,2023-2024,1133,elective
5356,10074,1.0,2023-2024,1102,elective
5357,10074,2.0,2013-2014,1264,compulsory
5358,10074,2.0,2013-2014,1247,compulsory-elective
5359,10074,2.0,2013-2014,1172,compulsory-elective
5360,10074,2.0,2013-2014,1061,compulsory-elective
5361,10074,2.0,2013-2014,1296,elective
5362,10074,2.0,2013-2014,1287,elective
5363,10074,2.0,2013-2014,1112,elective
5364,10074,2.0,2013-2014,1109,elective
5365,10074,2.0,2013-2014,1038,elective
5366,10074,2.0,2013-2014,1010,elective
5367,10074,2.0,2014-2015,1075,compulsory
5368,10074,2.0,2014-2015,1216,compulsory-elective
5369,10074,2.0,2014-2015,1169,compulsory-elective
5370,10074,2.0,2014-2015,1126,compulsory-elective
5371,10074,2.0,2014-2015,1298,elective
5372,10074,2.0,2014-2015,1266,elective
5373,10074,2.0,2014-2015,1127,elective
5374,10074,2.0,2014-2015,1123,elective
5375,10074,2.0,2014-2015,1099,elective
5376,10074,2.0,2014-2015,1030,elective
5377,10074,2.0,2015-2016,1266,compulsory
5378,10074,2.0,2015-2016,1062,compulsory
5379,10074,2.0,2015-2016,1253,compulsory-elective
5380,10074,2.0,2015-2016,1171,compulsory-elective
5381,10074,2.0,2015-2016,1167,compulsory-elective
5382,10074,2.0,2015-2016,1119,compulsory-elective
5383,10074,2.0,2015-2016,1279,elective
5384,10074,2.0,2015-2016,1195,elective
5385,10074,2.0,2015-2016,1184,elective
5386,10074,2.0,2015-2016,1078,elective
5387,10074,2.0,2015-2016,1075,elective
5388,10074,2.0,2015-2016,1073,elective
5389,10074,2.0,2016-2017,1287,compulsory
5390,10074,2.0,2016-2017,1057,compulsory
5391,10074,2.0,2016-2017,1274,compulsory-elective
5392,10074,2.0,2016-2017,1164,compulsory-elective
5393,10074,2.0,2016-2017,1041,compulsory-elective
5394,10074,2.0,2016-2017,1021,compulsory-elective
